Protein	Localization
GEMIN7	Cytosol
GET4	Cytosol
GFAP	Secretory
GFER	Nucleus
GFPT1	Cytosol
GFPT2	Cytosol
GGA2	Cytosol
GGH	Nucleus
GGNBP2	Secretory
GGPS1	Cytosol
GGT1	Secretory
GHDC	Secretory
GIGYF1	Cytosol
GINS1	Cytosol
GINS2	Cytosol
GINS4	Cytosol
GIT1	Cytosol
GIT2	Cytosol
GJB2	Secretory
GJC1	Secretory
GK5	Secretory
GKAP1	Nucleus
GLB1	Secretory
GLIPR1	Secretory
GLMN	Cytosol
GLO1	Cytosol
GLRB	Secretory
GLRX2	Nucleus
GLT8D2	Secretory
GLTP	Cytosol
GLTPD1	Cytosol
GLTSCR1	Nucleus
GLTSCR1L	Nucleus
GMDS	Cytosol
GMFG	Cytosol
GMNN	Cytosol
GMPR	Cytosol
GMPS	Cytosol
GNA12	Secretory
GNB4	Secretory
GNE	Cytosol
GNG11	Secretory
GNG12	Secretory
GNG2	Secretory
GNG4	Secretory
GNG7	Secretory
GNL1	Cytosol
GNPDA1	Cytosol
GOLPH3	Secretory
GOSR2	Secretory
GOT1	Cytosol
GPAA1	Secretory
GPANK1	Nucleus
GPATCH11	Cytosol
GPATCH2	Cytosol
GPHN	Cytosol
GPN2	Cytosol
GPNMB	Secretory
GPR161	Secretory
GPR176	Secretory
GPR64	Secretory
GPRASP2	Cytosol
GPRC5B	Secretory
GPX1	Cytosol
GRAMD1B	Secretory
GRB10	Cytosol
GRB2	Cytosol
GRIP1	Cytosol
GRK6	Secretory
GSAP	Secretory
GSDMD	Cytosol
GSPT2	Cytosol
GSTA4	Cytosol
GSTCD	Cytosol
GSTM2	Cytosol
GSTP1	Cytosol
GSTT1	Cytosol
GTDC1	Cytosol
GTF2A1	Cytosol
GTF2A2	Cytosol
GTF2B	Nucleus
GTF2H2	Cytosol
GTF2H4	Nucleus
GTF2I	Nucleus
GTPBP1	Cytosol
GTPBP2	Secretory
GUCD1	Secretory
GUCY1B3	Secretory
GXYLT2	Secretory
GYG1	Cytosol
HACE1	Cytosol
HAS2	Secretory
HAUS1	Cytosol
HAUS2	Cytosol
HAUS4	Cytosol
HAUS5	Cytosol
HAUS6	Cytosol
HAUS7	Cytosol
HBB	Nucleus
HBEGF	Secretory
HBS1L	Cytosol
HCN2	Secretory
HDAC6	Cytosol
HDAC9	Cytosol
HDDC3	Cytosol
HDHD2	Cytosol
HEATR2	Cytosol
HEATR5A	Cytosol
HEATR5B	Cytosol
HEATR6	Cytosol
HEBP2	Cytosol
HECTD1	Cytosol
HECTD2	Cytosol
HECTD3	Cytosol
HEG1	Secretory
HEMK1	Mitochondria
HEPH	Secretory
HERC3	Cytosol
HERC4	Cytosol
HERPUD1	Secretory
HES1	Nucleus
HEXDC	Cytosol
HGF	Cytosol
HHAT	Secretory
HHIP	Secretory
HIF1AN	Cytosol
HINFP	Nucleus
HINT1	Cytosol
HIPK1	Cytosol
HIPK2	Nucleus
HIRA	Nucleus
HIST1H1A	Nucleus
HIST3H2BB	Nucleus
HIST3H3	Cytosol
HK1	Mitochondria
HK2	Cytosol
HLA-B	Secretory
HLCS	Cytosol
HMBS	Cytosol
HMCES	Cytosol
HMGB1	Cytosol
HMGB2	Cytosol
HMGCL	Nucleus
HMHA1	Secretory
HN1	Cytosol
HN1L	Cytosol
HNMT	Cytosol
HNRNPF	Nucleus
HNRNPUL2	Nucleus
HOMER1	Cytosol
HOMER2	Cytosol
HOMER3	Cytosol
HOXB13	Nucleus
HOXC10	Nucleus
HOXC13	Nucleus
HOXD11	Nucleus
HOXD8	Nucleus
HPCAL1	Cytosol
HPS1	Cytosol
HPS3	Cytosol
HPS5	Cytosol
HPS6	Cytosol
HPX	Cytosol
HRH1	Secretory
HS3ST3A1	Secretory
HSPA2	Cytosol
HSPA8	Cytosol
HSPB11	Cytosol
HYAL1	Nucleus
HYAL2	Secretory
HYI	Cytosol
HYPK	Cytosol
IARS	Cytosol
IBTK	Secretory
ICA1L	Cytosol
ICOSLG	Secretory
IFFO2	Nucleus
IFI35	Cytosol
IFI44	Cytosol
IFIH1	Cytosol
IFIT1	Cytosol
IFIT3	Cytosol
IFITM10	Secretory
IFNAR2	Secretory
IFT20	Nucleus
IFT43	Nucleus
IFT46	Cytosol
IFT52	Cytosol
IFT74	Cytosol
IFT80	Cytosol
IGBP1	Cytosol
IGFBP7	Nucleus
IGHA1	Secretory
IGHM	Cytosol
IGKC	Cytosol
IKBKAP	Cytosol
IKBKB	Cytosol
IKBKG	Cytosol
IL10RB	Secretory
IL11	Secretory
IL18	Cytosol
IL4R	Secretory
IL7R	Secretory
IL8	Secretory
ILK	Cytosol
ILKAP	Cytosol
IMPA2	Cytosol
INF2	Secretory
INIP	Nucleus
INPP5B	Cytosol
INPP5E	Cytosol
INPP5F	Cytosol
INTS10	Nucleus
INTS12	Nucleus
INTS7	Nucleus
INTS9	Nucleus
IP6K1	Secretory
IP6K2	Cytosol
IPMK	Cytosol
IPO11	Cytosol
IPO13	Cytosol
IPO4	Cytosol
IPO5	Cytosol
IPO7	Cytosol
IPO8	Cytosol
IPO9	Cytosol
IPP	Cytosol
IQCB1	Cytosol
IQGAP1	Cytosol
IQGAP3	Cytosol
IQSEC1	Cytosol
IRAK1	Cytosol
IRAK2	Cytosol
IRF1	Nucleus
IRF5	Cytosol
IRGQ	Cytosol
ISCA2	Nucleus
ISG15	Cytosol
ISG20	Cytosol
ISOC1	Cytosol
ITFG2	Cytosol
ITGA4	Secretory
ITGA7	Secretory
ITGB1BP1	Secretory
ITGB2	Secretory
ITGB3	Secretory
ITGB6	Nucleus
ITGB8	Secretory
ITIH3	Cytosol
ITPK1	Cytosol
ITPRIPL2	Secretory
ITSN2	Nucleus
IVNS1ABP	Cytosol
JDP2	Nucleus
JKAMP	Secretory
JMJD4	Cytosol
JMJD7	Cytosol
JPH2	Secretory
JRKL	Nucleus
JUND	Nucleus
KALRN	Cytosol
KANSL1	Nucleus
KANSL1L	Nucleus
KANSL2	Nucleus
KANSL3	Nucleus
KARS	Cytosol
KAT8	Nucleus
KATNA1	Cytosol
KATNAL1	Cytosol
KATNB1	Cytosol
KATNBL1	Cytosol
KAZN	Cytosol
KBTBD2	Cytosol
KBTBD4	Cytosol
KCNAB2	Cytosol
KCNJ2	Secretory
KCTD12	Cytosol
KCTD15	Nucleus
KCTD2	Cytosol
KCTD20	Cytosol
KCTD21	Cytosol
KCTD4	Cytosol
KCTD6	Cytosol
KCTD7	Cytosol
KDM1B	Nucleus
KDM5D	Nucleus
KDM7A	Nucleus
KDR	Secretory
KHNYN	Cytosol
KIAA0195	Secretory
KIAA0226	Cytosol
KIAA0232	Secretory
KIAA0355	Cytosol
KIAA0368	Cytosol
KIAA0430	Secretory
KIAA0556	Cytosol
KIAA0930	Cytosol
KIAA0947	Nucleus
KIAA1009	Nucleus
KIAA1107	Nucleus
KIAA1161	Secretory
KIAA1199	Secretory
KIAA1462	Mitochondria
KIAA1468	Cytosol
KIAA1524	Cytosol
KIAA1549	Secretory
KIAA1586	Secretory
KIF11	Cytosol
KIF13A	Cytosol
KIF18B	Nucleus
KIF20B	Nucleus
KIF26B	Mitochondria
KIF2A	Nucleus
KIF2C	Cytosol
KIF3A	Cytosol
KIF5A	Cytosol
KIF5C	Cytosol
KIF7	Cytosol
KIFAP3	Cytosol
KITLG	Secretory
KLC1	Cytosol
KLF13	Nucleus
KLF5	Cytosol
KLF7	Mitochondria
KLHDC3	Cytosol
KLHDC4	Cytosol
KLHL13	Cytosol
KLHL21	Cytosol
KLHL22	Cytosol
KLHL25	Cytosol
KLHL4	Cytosol
KLHL42	Cytosol
KLHL5	Cytosol
KLHL7	Nucleus
KLHL9	Cytosol
KNOP1	Nucleus
KPNA1	Cytosol
KPNA5	Cytosol
KPNA6	Cytosol
KPNB1	Cytosol
KPTN	Cytosol
KRCC1	Nucleus
KRIT1	Secretory
KRT13	Nucleus
KRT16	Nucleus
KRT18	Secretory
KRT19	Nucleus
KRT2	Mitochondria
KRT3	Nucleus
KRT5	Nucleus
KRT6B	Nucleus
KRT77	Mitochondria
KRT8	Nucleus
KRT81	Cytosol
KRTCAP2	Secretory
KTI12	Cytosol
L3HYPDH	Cytosol
L3MBTL1	Cytosol
L3MBTL2	Nucleus
L3MBTL3	Nucleus
LACRT	Nucleus
LACTB2	Cytosol
LAMB4	Nucleus
LAMC2	Secretory
LANCL1	Cytosol
LANCL2	Cytosol
LANCL3	Cytosol
LAP3	Cytosol
LAPTM4B	Secretory
LARP6	Cytosol
LARS	Cytosol
LATS1	Cytosol
LATS2	Cytosol
LBH	Cytosol
LCMT1	Cytosol
LCMT2	Cytosol
LCORL	Nucleus
LCP1	Cytosol
LDHA	Cytosol
LDLRAD3	Secretory
LDLRAP1	Secretory
LDOC1	Cytosol
LEPREL1	Nucleus
LEPREL2	Nucleus
LFNG	Secretory
LGALS1	Secretory
LGALS8	Secretory
LGR4	Secretory
LHPP	Cytosol
LIFR	Secretory
LIMD2	Cytosol
LIMK1	Cytosol
LIMK2	Cytosol
LIN7B	Secretory
LINS	Secretory
LIPA	Nucleus
LIPE	Cytosol
LIPG	Secretory
LIPT2	Nucleus
LIX1L	Cytosol
LMBR1	Secretory
LNX2	Cytosol
LONP2	Secretory
LOR	Mitochondria
LOX	Secretory
LOXL2	Secretory
LPXN	Cytosol
LRBA	Cytosol
LRFN3	Secretory
LRP4	Secretory
LRRC20	Cytosol
LRRC28	Cytosol
LRRC47	Cytosol
LRRC57	Cytosol
LRRFIP1	Cytosol
LSM12	Cytosol
LSM14A	Secretory
LSMD1	Cytosol
LTBP4	Secretory
LTN1	Cytosol
LYPD1	Secretory
LYPD6	Secretory
LYPLA2	Cytosol
LYPLAL1	Cytosol
LYRM4	Nucleus
LYSMD1	Cytosol
LYST	Cytosol
LZTS1	Mitochondria
MADD	Cytosol
MAFF	Nucleus
MAFK	Nucleus
MAGED1	Cytosol
MAGED2	Cytosol
MAGI1	Mitochondria
MAGT1	Secretory
MAMDC2	Secretory
MAMLD1	Nucleus
MAN2C1	Cytosol
MANEAL	Secretory
MAP1B	Cytosol
MAP1LC3A	Cytosol
MAP1S	Cytosol
MAP2	Cytosol
MAP2K2	Cytosol
MAP2K3	Cytosol
MAP2K4	Cytosol
MAP2K5	Cytosol
MAP2K6	Cytosol
MAP2K7	Cytosol
MAP3K1	Secretory
MAP3K11	Secretory
MAP3K3	Cytosol
MAP3K4	Cytosol
MAP3K5	Cytosol
MAP3K6	Cytosol
MAP6D1	Secretory
MAP9	Nucleus
MAPK15	Cytosol
MAPK3	Cytosol
MAPK6	Cytosol
MAPK7	Cytosol
MAPK8IP1	Cytosol
MAPK8IP3	Cytosol
MAPKAPK2	Cytosol
MAPKAPK3	Cytosol
MAPKAPK5	Cytosol
MAPRE2	Cytosol
MAPRE3	Cytosol
MARCKS	Cytosol
MARCKSL1	Secretory
MARK2	Secretory
MARK3	Secretory
MARK4	Secretory
MARS	Cytosol
MASP1	Cytosol
MASP2	Cytosol
MAST2	Cytosol
MASTL	Nucleus
MAZ	Nucleus
MB21D2	Cytosol
MBLAC1	Cytosol
MBNL1	Cytosol
MBOAT1	Secretory
MBP	Secretory
MCAT	Secretory
MCF2	Secretory
MCM10	Secretory
MCRS1	Nucleus
MCTS1	Cytosol
MDH2	Nucleus
MDM4	Cytosol
ME3	Nucleus
MECR	Nucleus
MED18	Cytosol
MED20	Nucleus
MED21	Nucleus
MED25	Nucleus
MED29	Nucleus
MELK	Cytosol
MESDC1	Nucleus
METAP1	Cytosol
METAP1D	Nucleus
METTL13	Cytosol
METTL21A	Cytosol
METTL22	Cytosol
METTL25	Cytosol
METTL6	Cytosol
METTL7B	Secretory
METTL8	Secretory
MEX3A	Nucleus
MEX3C	Cytosol
MFGE8	Secretory
MFSD10	Secretory
MFSD3	Secretory
MFSD9	Secretory
MGAT4A	Secretory
MGLL	Cytosol
MIB1	Secretory
MICAL1	Cytosol
MID1	Cytosol
MID1IP1	Cytosol
MID2	Cytosol
MIDN	Cytosol
MIEF2	Cytosol
MIF	Cytosol
MILR1	Secretory
MINK1	Nucleus
MINPP1	Nucleus
MIPOL1	Cytosol
MIS18A	Nucleus
MITD1	Cytosol
MKNK2	Cytosol
MLH1	Nucleus
MLLT3	Nucleus
MLLT6	Nucleus
MLST8	Cytosol
MLX	Cytosol
MLXIP	Cytosol
MMAA	Nucleus
MMACHC	Nucleus
MME	Secretory
MMP11	Nucleus
MMP14	Secretory
MMP19	Mitochondria
MMP2	Secretory
MMS19	Cytosol
MMS22L	Cytosol
MOB4	Nucleus
MOCOS	Cytosol
MOCS3	Cytosol
MOGS	Secretory
MON1B	Cytosol
MON2	Cytosol
MORC4	Cytosol
MORN2	Cytosol
MOSPD1	Secretory
MOSPD3	Secretory
MOXD1	Secretory
MPND	Nucleus
MPP2	Secretory
MPP5	Mitochondria
MROH1	Cytosol
MRP63	Secretory
MRPL10	Secretory
MRPL20	Secretory
MRPL23	Secretory
MRPL32	Secretory
MRPL37	Secretory
MRPL4	Secretory
MRPL44	Secretory
MRPL52	Secretory
MRPS26	Secretory
MRPS33	Secretory
MSRA	Cytosol
MSTN	Secretory
MT2A	Cytosol
MTA2	Nucleus
MTA3	Nucleus
MTAP	Cytosol
MT-ATP8	Secretory
MTBP	Nucleus
MTERF	Secretory
MTHFD1	Cytosol
MTHFD2L	Nucleus
MTHFR	Cytosol
MTIF3	Nucleus
MTM1	Cytosol
MTMR14	Cytosol
MTOR	Cytosol
MTRF1L	Nucleus
MTRR	Cytosol
MTURN	Cytosol
MUM1	Nucleus
MVB12A	Cytosol
MVB12B	Cytosol
MYC	Nucleus
MYD88	Cytosol
MYF6	Cytosol
MYH11	Cytosol
MYH9	Cytosol
MYL6	Cytosol
MYL6B	Cytosol
MYL9	Cytosol
MYO10	Secretory
MYO1E	Cytosol
MYO5A	Secretory
MYO5B	Secretory
MYO5C	Secretory
MYO6	Cytosol
MYPOP	Nucleus
MZB1	Cytosol
N4BP2	Cytosol
N6AMT1	Cytosol
NAA15	Cytosol
NAA20	Cytosol
NAA25	Cytosol
NAA30	Cytosol
NAA35	Cytosol
NAALADL2	Secretory
NABP1	Nucleus
NABP2	Nucleus
NACA2	Cytosol
NACAD	Secretory
NADK	Cytosol
NADSYN1	Cytosol
NAGLU	Secretory
NAIF1	Nucleus
NAP1L1	Cytosol
NAPA	Cytosol
NARF	Cytosol
NARFL	Cytosol
NARG2	Nucleus
NAT6	Cytosol
NAT8L	Secretory
NAT9	Cytosol
NBEA	Cytosol
NBEAL1	Cytosol
NBEAL2	Cytosol
NBR1	Secretory
NCAPD2	Cytosol
NCAPG	Cytosol
NCAPH	Cytosol
NCCRP1	Nucleus
NCDN	Cytosol
NCKIPSD	Cytosol
NCOA7	Cytosol
NCSTN	Secretory
NDN	Cytosol
NDNF	Secretory
NDP	Secretory
NEB	Secretory
NEDD1	Cytosol
NEDD4	Cytosol
NEDD4L	Cytosol
NEDD9	Cytosol
NEGR1	Secretory
NEK1	Cytosol
NEK2	Mitochondria
NEK3	Cytosol
NEK4	Cytosol
NEK9	Cytosol
NELL2	Cytosol
NEMF	Cytosol
NEU1	Nucleus
NEU3	Secretory
NEXN	Secretory
NFATC2IP	Cytosol
NFATC3	Cytosol
NFE2L2	Nucleus
NFE2L3	Secretory
NFIB	Nucleus
NFIC	Nucleus
NFKBIA	Cytosol
NFKBIE	Cytosol
NGFR	Secretory
NHEJ1	Cytosol
NHLRC2	Cytosol
NHP2	Nucleus
NID1	Secretory
NID2	Secretory
NIN	Mitochondria
NINJ1	Secretory
NINL	Cytosol
NIPA1	Secretory
NISCH	Cytosol
NIT1	Cytosol
NKAP	Nucleus
NKIRAS2	Cytosol
NKX2-5	Nucleus
NKX3-1	Nucleus
NKX6-1	Nucleus
NLE1	Cytosol
NLGN1	Secretory
NLGN4Y	Secretory
NLN	Cytosol
NME1-NME2	Cytosol
NME6	Nucleus
NME7	Cytosol
NMNAT2	Cytosol
NMRK1	Cytosol
NMU	Secretory
NNMT	Cytosol
NOB1	Cytosol
NOL3	Cytosol
NOMO2	Secretory
NOP10	Nucleus
NOVA1	Nucleus
NOVA2	Nucleus
NPDC1	Secretory
NPHP1	Cytosol
NPHP3	Cytosol
NPHP4	Cytosol
NPLOC4	Cytosol
NPRL3	Cytosol
NR2F1	Nucleus
NR2F2	Nucleus
NRBF2	Cytosol
NRBP2	Cytosol
NRCAM	Secretory
NRDE2	Nucleus
NRM	Nucleus
NRN1	Secretory
NRSN2	Secretory
NTM	Secretory
NTMT1	Cytosol
NTN1	Secretory
NTRK3	Secretory
NUBP1	Cytosol
NUBP2	Cytosol
NUDT16L1	Cytosol
NUDT18	Cytosol
NUDT3	Cytosol
NUDT5	Cytosol
NUMA1	Nucleus
NUP188	Nucleus
NUP214	Nucleus
NUP35	Nucleus
NUP37	Nucleus
NUP43	Cytosol
NUP62	Nucleus
NUP85	Nucleus
NUP88	Nucleus
NXF5	Cytosol
NXN	Cytosol
NXPE3	Secretory
NXPH4	Secretory
OAT	Nucleus
OAZ2	Cytosol
OBFC1	Cytosol
OCRL	Cytosol
ODC1	Cytosol
ODF2L	Secretory
OFD1	Secretory
OGFOD2	Secretory
OGG1	Nucleus
OIP5	Nucleus
OLFML3	Nucleus
OPLAH	Cytosol
OPTN	Cytosol
ORAI1	Secretory
ORC4	Nucleus
ORC5	Nucleus
ORMDL3	Nucleus
OSBP	Cytosol
OSBP2	Cytosol
OSBPL10	Cytosol
OSBPL11	Cytosol
OSBPL3	Secretory
OSBPL6	Cytosol
OSCP1	Cytosol
OSER1	Cytosol
OSGEP	Cytosol
OSTF1	Cytosol
OTUB2	Cytosol
OTUD6B	Cytosol
OXSM	Nucleus
OXSR1	Cytosol
P4HTM	Nucleus
PA2G4	Cytosol
PACS1	Cytosol
PACS2	Cytosol
PACSIN3	Secretory
PAFAH1B1	Cytosol
PAFAH1B2	Cytosol
PAFAH1B3	Cytosol
PAFAH2	Secretory
PAICS	Cytosol
PAK3	Cytosol
PAK4	Cytosol
PALB2	Nucleus
PALM	Cytosol
PALM2	Secretory
PALM3	Secretory
PAPOLA	Cytosol
PAPSS1	Cytosol
PAQR7	Secretory
PARD6G	Secretory
PARG	Cytosol
PARP10	Cytosol
PARP12	Secretory
PARP14	Cytosol
PARP15	Cytosol
PARP9	Cytosol
PARPBP	Cytosol
PARS2	Nucleus
PARVB	Cytosol
PAXIP1	Nucleus
PCBD1	Cytosol
PCBP2	Cytosol
PCDH10	Secretory
PCDH15	Cytosol
PCDH18	Secretory
PCDH20	Secretory
PCDH9	Secretory
PCDHB10	Secretory
PCDHB14	Secretory
PCDHB16	Cytosol
PCDHB2	Secretory
PCDHGA4	Secretory
PCDHGA9	Secretory
PCED1B	Cytosol
PCGF6	Nucleus
PCNXL4	Secretory
PCSK5	Secretory
PCTP	Cytosol
PCYOX1L	Secretory
PDCD1LG2	Secretory
PDCD4	Cytosol
PDCD5	Cytosol
PDCD6	Cytosol
PDCD6IP	Cytosol
PDCL	Cytosol
PDDC1	Cytosol
PDE1C	Cytosol
PDE3A	Secretory
PDE4B	Cytosol
PDE4D	Cytosol
PDE7A	Cytosol
PDHA1	Nucleus
PDLIM2	Cytosol
PDLIM3	Nucleus
PDLIM4	Cytosol
PDPK1	Cytosol
PDPN	Secretory
PDXK	Cytosol
PDZD11	Cytosol
PDZRN3	Cytosol
PEA15	Cytosol
PEAK1	Nucleus
PEF1	Cytosol
PELI1	Cytosol
PELI2	Cytosol
PELO	Cytosol
PEX1	Secretory
PEX11A	Secretory
PEX12	Secretory
PEX2	Secretory
PEX3	Secretory
PFKFB3	Cytosol
PFKFB4	Cytosol
PFKM	Cytosol
PFKP	Cytosol
PGAM2	Cytosol
PGD	Cytosol
PGGT1B	Cytosol
PGLS	Cytosol
PGPEP1	Cytosol
PHC3	Nucleus
PHF11	Cytosol
PHF5A	Nucleus
PHF8	Nucleus
PHKA2	Cytosol
PHTF1	Secretory
PIBF1	Nucleus
PID1	Cytosol
PIDD	Cytosol
PIEZO1	Secretory
PIEZO2	Cytosol
PIGA	Secretory
PIGC	Secretory
PIGH	Secretory
PIGL	Secretory
PIGO	Secretory
PIGR	Nucleus
PIGS	Secretory
PIGT	Secretory
PIGW	Secretory
PIGX	Secretory
PIK3C3	Cytosol
PIK3CB	Cytosol
PIK3CD	Cytosol
PIK3R1	Cytosol
PIK3R3	Cytosol
PIK3R4	Cytosol
PIM1	Cytosol
PIN1	Cytosol
PIP4K2C	Cytosol
PIPOX	Nucleus
PITHD1	Cytosol
PITPNC1	Cytosol
PITPNM1	Secretory
PITX2	Nucleus
PJA2	Cytosol
PKIB	Cytosol
PKLR	Cytosol
PKMYT1	Secretory
PLA2G4A	Cytosol
PLA2G6	Cytosol
PLAGL1	Nucleus
PLAT	Secretory
PLCB1	Cytosol
PLCB4	Secretory
PLCD4	Cytosol
PLCE1	Cytosol
PLCH1	Secretory
PLD2	Secretory
PLEC	Secretory
PLEK	Secretory
PLEK2	Cytosol
PLEKHA1	Nucleus
PLEKHB2	Secretory
PLEKHF1	Cytosol
PLEKHF2	Cytosol
PLEKHG1	Mitochondria
PLEKHG2	Cytosol
PLEKHG5	Cytosol
PLEKHM3	Cytosol
PLEKHO2	Cytosol
PLEKHS1	Cytosol
PLIN2	Cytosol
PLIN3	Cytosol
PLOD3	Secretory
PLP1	Cytosol
PLP2	Secretory
PLS1	Cytosol
PLXNB1	Secretory
PLXNB3	Secretory
PMAIP1	Secretory
PML	Nucleus
PMPCA	Nucleus
PMS1	Nucleus
PNMA1	Cytosol
PNMA2	Cytosol
PNO1	Nucleus
PNP	Cytosol
PNPLA2	Cytosol
POC5	Cytosol
PODXL2	Secretory
POLE2	Nucleus
POLE3	Cytosol
POLG2	Nucleus
POLH	Nucleus
POLL	Cytosol
POLR1D	Nucleus
POLR2B	Nucleus
POLR2C	Nucleus
POLR2E	Nucleus
POLR2F	Cytosol
POLR2G	Nucleus
POLR2H	Cytosol
POLR2I	Cytosol
POLR2K	Nucleus
POLR2M	Cytosol
POMGNT2	Secretory
POMP	Cytosol
POMT1	Secretory
POMT2	Secretory
PORCN	Secretory
POSTN	Mitochondria
POT1	Cytosol
POTEJ	Cytosol
POU3F2	Nucleus
PPA2	Nucleus
PPAP2B	Secretory
PPAPDC1A	Secretory
PPAPDC1B	Secretory
PPAPDC2	Secretory
PPCDC	Cytosol
PPDPF	Mitochondria
PPFIBP1	Cytosol
PPIG	Nucleus
PPIH	Cytosol
PPIL1	Cytosol
PPIP5K1	Cytosol
PPM1E	Cytosol
PPP1CA	Cytosol
PPP1CC	Nucleus
PPP1R10	Nucleus
PPP1R12A	Cytosol
PPP1R13L	Cytosol
PPP1R15B	Secretory
PPP1R37	Cytosol
PPP1R3D	Cytosol
PPP1R3F	Secretory
PPP1R9B	Mitochondria
PPP2CB	Cytosol
PPP2R2D	Cytosol
PPP2R3B	Cytosol
PPP2R3C	Cytosol
PPP2R5A	Cytosol
PPP2R5B	Cytosol
PPP2R5E	Cytosol
PPP3CA	Cytosol
PPP3CC	Cytosol
PPP3R1	Cytosol
PPP6C	Cytosol
PPP6R2	Cytosol
PPP6R3	Cytosol
PPRC1	Nucleus
PQLC1	Secretory
PRDM16	Nucleus
PRDM5	Nucleus
PRDX2	Cytosol
PRDX3	Nucleus
PRDX5	Cytosol
PREX1	Cytosol
PRIMPOL	Cytosol
PRKAA1	Cytosol
PRKAA2	Cytosol
PRKACG	Cytosol
PRKAG1	Cytosol
PRKAG2	Cytosol
PRKCD	Cytosol
PRKCE	Cytosol
PRKCI	Cytosol
PRKG1	Cytosol
PRKX	Cytosol
PRMT2	Cytosol
PRMT7	Cytosol
PRPF4B	Nucleus
PRPH	Secretory
PRPS1	Cytosol
PRPSAP1	Cytosol
PRPSAP2	Cytosol
PRR14	Nucleus
PRR5L	Cytosol
PRRC2A	Nucleus
PRRG1	Secretory
PRRT3	Secretory
PSD4	Cytosol
PSMB1	Cytosol
PSMB10	Cytosol
PSMB3	Cytosol
PSMB6	Cytosol
PSMB8	Cytosol
PSMB9	Cytosol
PSMC6	Cytosol
PSMD10	Cytosol
PSMD5	Cytosol
PSME1	Cytosol
PSME2	Cytosol
PSMF1	Cytosol
PSMG2	Cytosol
PSMG3	Cytosol
PSPH	Cytosol
PTAR1	Cytosol
PTBP1	Nucleus
PTBP2	Nucleus
PTK2	Cytosol
PTMS	Cytosol
PTPDC1	Cytosol
PTPLB	Secretory
PTPN2	Secretory
PTPN21	Cytosol
PTPN23	Cytosol
PTPRB	Secretory
PTPRZ1	Secretory
PTRH1	Nucleus
PTS	Cytosol
PTX3	Nucleus
PUM1	Secretory
PXDC1	Cytosol
PXDN	Secretory
PXK	Cytosol
PXMP2	Secretory
PXMP4	Secretory
PYCRL	Cytosol
PYGB	Cytosol
QARS	Cytosol
R3HCC1L	Cytosol
RAB26	Secretory
RAB28	Cytosol
RAB34	Secretory
RAB36	Secretory
RAB3A	Secretory
RAB3B	Secretory
RAB3IP	Cytosol
RAB5B	Secretory
RAB5C	Secretory
RABEP2	Cytosol
RAD52	Nucleus
RADIL	Cytosol
RAF1	Cytosol
RALGAPB	Cytosol
RANBP6	Secretory
RANBP9	Cytosol
RANGAP1	Cytosol
RANGRF	Cytosol
RAP1GAP2	Cytosol
RAPGEF1	Cytosol
RAPGEF2	Cytosol
RAPGEF6	Nucleus
RARS	Cytosol
RASSF1	Secretory
RASSF4	Cytosol
RASSF8	Cytosol
RB1	Cytosol
RB1CC1	Secretory
RBAK	Nucleus
RBBP6	Nucleus
RBFOX2	Nucleus
RBM10	Nucleus
RBM17	Nucleus
RBM18	Nucleus
RBM22	Nucleus
RBM39	Nucleus
RBM4	Nucleus
RBM41	Nucleus
RBM4B	Nucleus
RBM8A	Nucleus
RBMXL2	Cytosol
RBP1	Cytosol
RBP4	Cytosol
RBPMS	Cytosol
RC3H1	Nucleus
RCAN3	Cytosol
RCBTB1	Cytosol
RCHY1	Cytosol
RCN2	Secretory
RECK	Secretory
RELA	Cytosol
REPS2	Cytosol
REXO1	Nucleus
RFK	Cytosol
RFNG	Nucleus
RFPL2	Cytosol
RFT1	Secretory
RFWD2	Nucleus
RFX5	Nucleus
RFXANK	Cytosol
RGL2	Cytosol
RGMB	Secretory
RGPD8	Nucleus
RGS10	Cytosol
RGS12	Secretory
RGS14	Cytosol
RGS17	Secretory
RGS19	Secretory
RGS3	Cytosol
RHBDD2	Secretory
RHOJ	Secretory
RHOQ	Secretory
RHPN2	Cytosol
RIC8A	Cytosol
RIC8B	Cytosol
RILP	Cytosol
RILPL1	Cytosol
RILPL2	Cytosol
RIN1	Cytosol
RIN2	Cytosol
RING1	Nucleus
RIOK2	Cytosol
RIOK3	Cytosol
RIPK2	Cytosol
RIT1	Cytosol
RLF	Nucleus
RLIM	Nucleus
RMI1	Nucleus
RMI2	Nucleus
RMND5A	Cytosol
RNASEH2B	Cytosol
RNASEL	Cytosol
RNF11	Secretory
RNF114	Cytosol
RNF135	Cytosol
RNF141	Cytosol
RNF150	Secretory
RNF166	Cytosol
RNF168	Nucleus
RNF180	Secretory
RNF181	Cytosol
RNF19B	Secretory
RNF214	Cytosol
RNF217	Secretory
RNF24	Secretory
RNF31	Cytosol
RNF34	Cytosol
RNF41	Secretory
RNF7	Cytosol
RNFT1	Secretory
RNH1	Cytosol
RNPEPL1	Cytosol
ROBO1	Secretory
ROGDI	Cytosol
ROR1	Secretory
RPAP1	Cytosol
RPAP2	Cytosol
RPGRIP1L	Secretory
RPIA	Cytosol
RPS27	Secretory
RPS27L	Secretory
RPS6KA3	Cytosol
RPS6KB2	Cytosol
RPSA	Cytosol
RPTOR	Cytosol
RPUSD1	Cytosol
RPUSD3	Secretory
