Protein	Localization
ATP5L	Mitochondria
C14orf2	Mitochondria
C16orf91	Mitochondria
CCRN4L	Mitochondria
CEBPZ-AS1	Mitochondria
CISD3	Mitochondria
COQ10B	Mitochondria
COX5A	Mitochondria
CRLS1	Mitochondria
CTNNA2	Mitochondria
CYB5R1	Mitochondria
DNAJC15	Mitochondria
DNAJC4	Mitochondria
DVL1	Mitochondria
EEPD1	Mitochondria
FIS1	Mitochondria
FMO4	Mitochondria
FRMD6	Mitochondria
FTSJ2	Mitochondria
GCAT	Mitochondria
GLS2	Mitochondria
GRM4	Mitochondria
HEMK1	Mitochondria
HIGD2A	Mitochondria
IMMP1L	Mitochondria
LACE1	Mitochondria
LETMD1	Mitochondria
LIPT1	Mitochondria
MAOA	Mitochondria
MAOB	Mitochondria
MCAT	Mitochondria
MEST	Mitochondria
MT-ATP6	Mitochondria
MTFP1	Mitochondria
MT-ND3	Mitochondria
MT-ND5	Mitochondria
MTO1	Mitochondria
NDUFA11	Mitochondria
NDUFA6	Mitochondria
NDUFA9	Mitochondria
NDUFAF6	Mitochondria
NT5C3A	Mitochondria
PARS2	Mitochondria
PCCB	Mitochondria
PDK3	Mitochondria
PET100	Mitochondria
PLD6	Mitochondria
PLEKHA6	Mitochondria
PPOX	Mitochondria
PPTC7	Mitochondria
PRADC1	Mitochondria
PRELID2	Mitochondria
PRODH	Mitochondria
PYROXD2	Mitochondria
ROMO1	Mitochondria
RSAD1	Mitochondria
SDR39U1	Mitochondria
SFXN5	Mitochondria
SIRT3	Mitochondria
SLC25A11	Mitochondria
SLC25A14	Mitochondria
SLC25A16	Mitochondria
SLC25A20	Mitochondria
SLC25A21	Mitochondria
SLC25A23	Mitochondria
SLC25A26	Mitochondria
SLC25A28	Mitochondria
SLC25A29	Mitochondria
SLC25A30	Mitochondria
SLC25A32	Mitochondria
SLC25A33	Mitochondria
SLC25A39	Mitochondria
SLC25A4	Mitochondria
SLC25A40	Mitochondria
SLC25A44	Mitochondria
SMDT1	Mitochondria
SOD2	Mitochondria
SYBU	Mitochondria
TCAIM	Mitochondria
TIMM17A	Mitochondria
TMEM143	Mitochondria
TMEM160	Mitochondria
TOMM6	Mitochondria
UCP2	Mitochondria
UQCC2	Mitochondria
MARS2	Mitochondria
AADAT	Mitochondria
AARS2	Mitochondria
AASS	Mitochondria
ABAT	Mitochondria
ABHD10	Mitochondria
ABHD11	Mitochondria
ABHD3	Mitochondria
ACAA2	Mitochondria
ACADL	Mitochondria
ACADM	Mitochondria
ACADS	Mitochondria
ACADVL	Mitochondria
ACO2	Mitochondria
ACOT9	Mitochondria
ACSF2	Mitochondria
ACSF3	Mitochondria
ACSS1	Mitochondria
ACSS3	Mitochondria
AGMAT	Mitochondria
AK4	Mitochondria
ALAS1	Mitochondria
ALDH4A1	Mitochondria
ALKBH1	Mitochondria
ALKBH7	Mitochondria
ARG2	Mitochondria
ARHGEF3	Mitochondria
ATPAF2	Mitochondria
BCAT2	Mitochondria
BCKDHB	Mitochondria
BCKDK	Mitochondria
BNIP3L	Mitochondria
BPHL	Mitochondria
C6orf203	Mitochondria
C7orf55	Mitochondria
C8orf82	Mitochondria
CARS2	Mitochondria
CBR4	Mitochondria
CDK5RAP1	Mitochondria
CECR5	Mitochondria
CHCHD1	Mitochondria
CHCHD4	Mitochondria
CLPP	Mitochondria
CPS1	Mitochondria
CS	Mitochondria
CYP27B1	Mitochondria
D2HGDH	Mitochondria
DARS2	Mitochondria
DBT	Mitochondria
DECR1	Mitochondria
DES	Mitochondria
DHRS2	Mitochondria
DHTKD1	Mitochondria
DLD	Mitochondria
DNLZ	Mitochondria
EARS2	Mitochondria
ECH1	Mitochondria
ECI1	Mitochondria
EPB41L2	Mitochondria
EPN2	Mitochondria
EPN3	Mitochondria
FAM185A	Mitochondria
FAM83H	Mitochondria
FARS2	Mitochondria
FDXR	Mitochondria
FECH	Mitochondria
FH	Mitochondria
GBAS	Mitochondria
GCDH	Mitochondria
GFM1	Mitochondria
GFM2	Mitochondria
GLUD1	Mitochondria
GPT2	Mitochondria
GRPEL2	Mitochondria
GTPBP3	Mitochondria
GULP1	Mitochondria
HADH	Mitochondria
HARS2	Mitochondria
HIBCH	Mitochondria
HPDL	Mitochondria
HSCB	Mitochondria
HSD17B8	Mitochondria
HSDL2	Mitochondria
HSPE1	Mitochondria
IARS2	Mitochondria
IDH3A	Mitochondria
IDH3B	Mitochondria
IDH3G	Mitochondria
ISCA1	Mitochondria
ISCU	Mitochondria
ISOC2	Mitochondria
KIAA0141	Mitochondria
KRT13	Mitochondria
KRT23	Mitochondria
KRT3	Mitochondria
LARS2	Mitochondria
LDHD	Mitochondria
LIAS	Mitochondria
LMO7	Mitochondria
LONP1	Mitochondria
LRPPRC	Mitochondria
MALSU1	Mitochondria
MCCC1	Mitochondria
MCCC2	Mitochondria
MDH2	Mitochondria
ME2	Mitochondria
MECR	Mitochondria
METTL12	Mitochondria
METTL15	Mitochondria
MIPEP	Mitochondria
MLYCD	Mitochondria
MMAA	Mitochondria
MOCS1	Mitochondria
MPDU1	Mitochondria
MPP2	Mitochondria
MRRF	Mitochondria
MT-CYB	Mitochondria
MTERFD3	Mitochondria
MTFMT	Mitochondria
MTG2	Mitochondria
MTIF2	Mitochondria
MTIF3	Mitochondria
MT-ND4	Mitochondria
MTRF1L	Mitochondria
MUT	Mitochondria
NDUFAF5	Mitochondria
NDUFC1	Mitochondria
NFS1	Mitochondria
NIPSNAP1	Mitochondria
NIPSNAP3A	Mitochondria
NIPSNAP3B	Mitochondria
NSUN3	Mitochondria
NT5DC2	Mitochondria
NT5DC3	Mitochondria
NUDT19	Mitochondria
NUDT6	Mitochondria
NUDT8	Mitochondria
OAT	Mitochondria
OXNAD1	Mitochondria
PC	Mitochondria
PCCA	Mitochondria
PCK2	Mitochondria
PDHA1	Mitochondria
PDHB	Mitochondria
PDK2	Mitochondria
PDP1	Mitochondria
PDPR	Mitochondria
PET112	Mitochondria
PITRM1	Mitochondria
PMPCA	Mitochondria
PMPCB	Mitochondria
PNPLA4	Mitochondria
PNPT1	Mitochondria
POLDIP2	Mitochondria
POLG	Mitochondria
POLG2	Mitochondria
PPIF	Mitochondria
PRDX3	Mitochondria
PTPN4	Mitochondria
QRSL1	Mitochondria
RANBP6	Mitochondria
RARS2	Mitochondria
RBFA	Mitochondria
RTN4IP1	Mitochondria
SCGB2A1	Mitochondria
SHMT2	Mitochondria
SLC25A10	Mitochondria
SLC25A42	Mitochondria
SLC25A52	Mitochondria
SLIRP	Mitochondria
SPATA20	Mitochondria
SPRYD4	Mitochondria
SUCLA2	Mitochondria
TACO1	Mitochondria
TFB2M	Mitochondria
THNSL1	Mitochondria
TMLHE	Mitochondria
TRMT61B	Mitochondria
TRMU	Mitochondria
TSFM	Mitochondria
TST	Mitochondria
TXN2	Mitochondria
XPNPEP3	Mitochondria
ZADH2	Mitochondria
ACTR5	Nucleus
ACTR8	Nucleus
AEBP2	Nucleus
AGO1	Nucleus
ALKBH2	Nucleus
ALYREF	Nucleus
APLF	Nucleus
ARID2	Nucleus
ASF1A	Nucleus
ASF1B	Nucleus
ASUN	Nucleus
ASXL1	Nucleus
ASXL2	Nucleus
ATR	Nucleus
ATXN7L2	Nucleus
ATXN7L3	Nucleus
BAP1	Nucleus
BBS4	Nucleus
BBX	Nucleus
BCAS2	Nucleus
BCLAF1	Nucleus
BDP1	Nucleus
BEND7	Nucleus
BRCA1	Nucleus
BRCA2	Nucleus
BRD7	Nucleus
BRMS1	Nucleus
BRMS1L	Nucleus
BTBD2	Nucleus
BYSL	Nucleus
C11orf30	Nucleus
C11orf31	Nucleus
C11orf48	Nucleus
C17orf97	Nucleus
C19orf53	Nucleus
C1orf35	Nucleus
C7orf26	Nucleus
C7orf50	Nucleus
C8orf33	Nucleus
C8orf59	Nucleus
CASC3	Nucleus
CBX4	Nucleus
CBX6	Nucleus
CBX7	Nucleus
CCDC106	Nucleus
CCDC84	Nucleus
CCNC	Nucleus
CDC27	Nucleus
CDK19	Nucleus
CIRBP	Nucleus
CMTM8	Nucleus
CPQ	Nucleus
CRAMP1L	Nucleus
CRP	Nucleus
CWF19L2	Nucleus
DCAF12	Nucleus
DCAF4	Nucleus
DCP2	Nucleus
DDX23	Nucleus
DDX26B	Nucleus
DHX57	Nucleus
DICER1	Nucleus
DMAP1	Nucleus
DNAJC9	Nucleus
DUSP11	Nucleus
DYRK2	Nucleus
EED	Nucleus
EFCAB7	Nucleus
EFTUD2	Nucleus
EIF2AK2	Nucleus
EME1	Nucleus
ENOX2	Nucleus
EP400	Nucleus
EPC1	Nucleus
EPC2	Nucleus
ERCC6	Nucleus
ERH	Nucleus
ERI1	Nucleus
ESCO2	Nucleus
EXOSC1	Nucleus
EXOSC2	Nucleus
EXOSC4	Nucleus
EXOSC6	Nucleus
EXOSC7	Nucleus
EXOSC8	Nucleus
EZH1	Nucleus
EZH2	Nucleus
FAM111B	Nucleus
FAM120C	Nucleus
FAM175A	Nucleus
FAM204A	Nucleus
FAM32A	Nucleus
FAM60A	Nucleus
FAM98A	Nucleus
FANCB	Nucleus
FANCL	Nucleus
FBXL14	Nucleus
FBXL6	Nucleus
FMR1	Nucleus
FRG1	Nucleus
FTH1	Nucleus
FXR1	Nucleus
FZR1	Nucleus
G3BP2	Nucleus
GAS8	Nucleus
GEMIN2	Nucleus
GEMIN6	Nucleus
GEMIN8	Nucleus
GIN1	Nucleus
GKAP1	Nucleus
GLI4	Nucleus
GLTSCR1L	Nucleus
GON4L	Nucleus
GRWD1	Nucleus
GTF3C1	Nucleus
GTF3C3	Nucleus
GTF3C4	Nucleus
GTF3C5	Nucleus
GTF3C6	Nucleus
GZF1	Nucleus
HJURP	Nucleus
HKR1	Nucleus
HNRNPU	Nucleus
IARS	Nucleus
IBTK	Nucleus
IGF2BP1	Nucleus
IGHMBP2	Nucleus
IGSF22	Nucleus
ING2	Nucleus
ING3	Nucleus
INO80C	Nucleus
INO80E	Nucleus
INTS1	Nucleus
INTS10	Nucleus
INTS12	Nucleus
INTS2	Nucleus
INTS4	Nucleus
INTS5	Nucleus
INTS6	Nucleus
INTS7	Nucleus
INTS8	Nucleus
IQCE	Nucleus
IZUMO1	Nucleus
JAK3	Nucleus
KANSL1	Nucleus
KANSL2	Nucleus
KANSL3	Nucleus
KAT2A	Nucleus
KAT2B	Nucleus
KAT5	Nucleus
KDM2B	Nucleus
KDM5A	Nucleus
KDM6A	Nucleus
KIAA0947	Nucleus
KIAA1328	Nucleus
KIAA1586	Nucleus
KIF20B	Nucleus
KIN	Nucleus
KMT2C	Nucleus
KRCC1	Nucleus
KRT35	Nucleus
KRT82	Nucleus
LIG3	Nucleus
LRRCC1	Nucleus
LSM10	Nucleus
LSM11	Nucleus
LSM14A	Nucleus
LSM14B	Nucleus
LSM4	Nucleus
LSM6	Nucleus
MAP7	Nucleus
MAP7D1	Nucleus
MBD4	Nucleus
MBD6	Nucleus
MBTD1	Nucleus
MCPH1	Nucleus
MCRS1	Nucleus
MED1	Nucleus
MED10	Nucleus
MED12	Nucleus
MED12L	Nucleus
MED13	Nucleus
MED13L	Nucleus
MED14	Nucleus
MED16	Nucleus
MED17	Nucleus
MED19	Nucleus
MED22	Nucleus
MED23	Nucleus
MED24	Nucleus
MED31	Nucleus
MED7	Nucleus
MED8	Nucleus
METTL16	Nucleus
METTL18	Nucleus
MEX3A	Nucleus
MIB1	Nucleus
MINA	Nucleus
MIOS	Nucleus
MKRN1	Nucleus
MLLT6	Nucleus
MPHOSPH6	Nucleus
MSL1	Nucleus
MSL2	Nucleus
MSL3	Nucleus
MUTYH	Nucleus
MYNN	Nucleus
NARG2	Nucleus
NCBP2	Nucleus
NEIL1	Nucleus
NFRKB	Nucleus
NFX1	Nucleus
NKAPL	Nucleus
NMNAT1	Nucleus
NSUN2	Nucleus
NSUN5	Nucleus
NUFIP1	Nucleus
NUSAP1	Nucleus
PABPC1L	Nucleus
PABPC4	Nucleus
PABPC4L	Nucleus
PALB2	Nucleus
PCGF2	Nucleus
PCM1	Nucleus
PDCD7	Nucleus
PELP1	Nucleus
PES1	Nucleus
PGBD2	Nucleus
PHC1	Nucleus
PHC2	Nucleus
PHC3	Nucleus
PHF10	Nucleus
PHF12	Nucleus
PHF19	Nucleus
PHF20	Nucleus
PHF6	Nucleus
PHOX2B	Nucleus
PHRF1	Nucleus
POLDIP3	Nucleus
POLH	Nucleus
POLQ	Nucleus
POLR2E	Nucleus
POLR2F	Nucleus
POLR2L	Nucleus
POLR3A	Nucleus
POLR3C	Nucleus
POLR3D	Nucleus
POLR3E	Nucleus
POLR3F	Nucleus
POLR3H	Nucleus
POP5	Nucleus
PPIH	Nucleus
PPP1R3B	Nucleus
PRDM10	Nucleus
PRKDC	Nucleus
PRKRIR	Nucleus
PRPF3	Nucleus
PRPF4	Nucleus
PRPF4B	Nucleus
PRPF6	Nucleus
PRPF8	Nucleus
PRR3	Nucleus
PRRC2A	Nucleus
PRRC2C	Nucleus
PUM2	Nucleus
PURA	Nucleus
PURB	Nucleus
RAD52	Nucleus
RASSF9	Nucleus
RBM7	Nucleus
RBMS3	Nucleus
RBMX2	Nucleus
RC3H2	Nucleus
RECQL4	Nucleus
REST	Nucleus
RFC2	Nucleus
RFWD2	Nucleus
RMI1	Nucleus
RPL10A	Nucleus
RPL13	Nucleus
RPL19	Nucleus
RPL22	Nucleus
RPL24	Nucleus
RPL26	Nucleus
RPL26L1	Nucleus
RPL27A	Nucleus
RPL29	Nucleus
RPL31	Nucleus
RPL32	Nucleus
RPL35	Nucleus
RPL36AL	Nucleus
RPL37	Nucleus
RPL5	Nucleus
RPL8	Nucleus
RPLP1	Nucleus
RPP14	Nucleus
RPP25L	Nucleus
RPP30	Nucleus
RPP38	Nucleus
RPP40	Nucleus
RPS10	Nucleus
RPS11	Nucleus
RPS12	Nucleus
RPS13	Nucleus
RPS14	Nucleus
RPS15	Nucleus
RPS15A	Nucleus
RPS16	Nucleus
RPS18	Nucleus
RPS19	Nucleus
RPS2	Nucleus
RPS23	Nucleus
RPS24	Nucleus
RPS25	Nucleus
RPS26	Nucleus
RPS27A	Nucleus
RPS28	Nucleus
RPS29	Nucleus
RPS3	Nucleus
RPS3A	Nucleus
RPS5	Nucleus
RPS6	Nucleus
SAP130	Nucleus
SART1	Nucleus
SCMH1	Nucleus
SECISBP2	Nucleus
SECISBP2L	Nucleus
SETBP1	Nucleus
SETX	Nucleus
SHPRH	Nucleus
SIN3B	Nucleus
SIRT7	Nucleus
SLC40A1	Nucleus
SLX4	Nucleus
SLX4IP	Nucleus
SMARCA2	Nucleus
SMARCB1	Nucleus
SMARCC2	Nucleus
SMARCD1	Nucleus
SMARCD2	Nucleus
SMARCE1	Nucleus
SNRNP200	Nucleus
SNRNP27	Nucleus
SNRNP40	Nucleus
SNRNP48	Nucleus
SNRPB	Nucleus
SNRPD1	Nucleus
SNRPE	Nucleus
SNRPF	Nucleus
SNRPG	Nucleus
SOX2	Nucleus
SP110	Nucleus
SP2	Nucleus
SPATS2	Nucleus
SPATS2L	Nucleus
SRBD1	Nucleus
SRP14	Nucleus
SRP9	Nucleus
SRPK1	Nucleus
SRPK2	Nucleus
SRSF6	Nucleus
SS18L2	Nucleus
SSX2IP	Nucleus
SUPT20H	Nucleus
TADA2B	Nucleus
TAF1A	Nucleus
TAF1C	Nucleus
TAF1D	Nucleus
TAF2	Nucleus
TAF5L	Nucleus
TARBP2	Nucleus
TCEANC2	Nucleus
TDRD3	Nucleus
TFPT	Nucleus
THAP1	Nucleus
THAP2	Nucleus
THAP3	Nucleus
THAP7	Nucleus
THAP9	Nucleus
THOC1	Nucleus
THOC2	Nucleus
THOC5	Nucleus
THOC6	Nucleus
THRAP3	Nucleus
TIGD7	Nucleus
TMPRSS2	Nucleus
TNRC18	Nucleus
TNRC6A	Nucleus
TOP1	Nucleus
TOP3B	Nucleus
TPGS1	Nucleus
TRAPPC11	Nucleus
TRAPPC8	Nucleus
TRMT2A	Nucleus
TRMT61A	Nucleus
TRRAP	Nucleus
TSNARE1	Nucleus
TSPYL1	Nucleus
TSPYL5	Nucleus
TTC23	Nucleus
TTC33	Nucleus
TXNL4A	Nucleus
UIMC1	Nucleus
UPF1	Nucleus
UPF3A	Nucleus
UPF3B	Nucleus
USP39	Nucleus
USP51	Nucleus
UTP14C	Nucleus
WDR24	Nucleus
WDR5	Nucleus
WDR82	Nucleus
VWA9	Nucleus
XRCC5	Nucleus
XRCC6	Nucleus
YBX1	Nucleus
YBX2	Nucleus
YBX3	Nucleus
YY1AP1	Nucleus
ZBTB12	Nucleus
ZBTB24	Nucleus
ZBTB49	Nucleus
ZBTB6	Nucleus
ZC3H10	Nucleus
ZC3H14	Nucleus
ZC3H4	Nucleus
ZC3H6	Nucleus
ZC3H7B	Nucleus
ZCCHC17	Nucleus
ZCCHC3	Nucleus
ZCCHC4	Nucleus
ZCCHC6	Nucleus
ZCCHC8	Nucleus
ZFAT	Nucleus
ZFP14	Nucleus
ZFP30	Nucleus
ZFP90	Nucleus
ZFP91	Nucleus
ZKSCAN2	Nucleus
ZKSCAN5	Nucleus
ZKSCAN8	Nucleus
ZMYND8	Nucleus
ZNF100	Nucleus
ZNF101	Nucleus
ZNF107	Nucleus
ZNF112	Nucleus
ZNF12	Nucleus
ZNF124	Nucleus
ZNF133	Nucleus
ZNF134	Nucleus
ZNF136	Nucleus
ZNF14	Nucleus
ZNF141	Nucleus
ZNF142	Nucleus
ZNF155	Nucleus
ZNF16	Nucleus
ZNF165	Nucleus
ZNF169	Nucleus
ZNF175	Nucleus
ZNF180	Nucleus
ZNF181	Nucleus
ZNF184	Nucleus
ZNF197	Nucleus
ZNF20	Nucleus
ZNF213	Nucleus
ZNF22	Nucleus
ZNF23	Nucleus
ZNF234	Nucleus
ZNF251	Nucleus
ZNF253	Nucleus
ZNF254	Nucleus
ZNF260	Nucleus
ZNF267	Nucleus
ZNF268	Nucleus
ZNF276	Nucleus
ZNF277	Nucleus
ZNF28	Nucleus
ZNF282	Nucleus
ZNF324	Nucleus
ZNF324B	Nucleus
ZNF329	Nucleus
ZNF331	Nucleus
ZNF335	Nucleus
ZNF337	Nucleus
ZNF33A	Nucleus
ZNF34	Nucleus
ZNF341	Nucleus
ZNF354A	Nucleus
ZNF354B	Nucleus
ZNF385A	Nucleus
ZNF394	Nucleus
ZNF397	Nucleus
ZNF398	Nucleus
ZNF407	Nucleus
ZNF408	Nucleus
ZNF416	Nucleus
ZNF417	Nucleus
ZNF425	Nucleus
ZNF430	Nucleus
ZNF438	Nucleus
ZNF443	Nucleus
ZNF462	Nucleus
ZNF467	Nucleus
ZNF468	Nucleus
ZNF469	Nucleus
ZNF473	Nucleus
ZNF48	Nucleus
ZNF480	Nucleus
ZNF483	Nucleus
ZNF485	Nucleus
ZNF490	Nucleus
ZNF497	Nucleus
ZNF500	Nucleus
ZNF506	Nucleus
ZNF525	Nucleus
ZNF526	Nucleus
ZNF551	Nucleus
ZNF555	Nucleus
ZNF562	Nucleus
ZNF564	Nucleus
ZNF565	Nucleus
ZNF57	Nucleus
ZNF586	Nucleus
ZNF587B	Nucleus
ZNF592	Nucleus
ZNF593	Nucleus
ZNF594	Nucleus
ZNF606	Nucleus
ZNF607	Nucleus
ZNF611	Nucleus
ZNF616	Nucleus
ZNF624	Nucleus
ZNF627	Nucleus
ZNF628	Nucleus
ZNF653	Nucleus
ZNF66	Nucleus
ZNF670	Nucleus
ZNF672	Nucleus
ZNF675	Nucleus
ZNF678	Nucleus
ZNF684	Nucleus
ZNF689	Nucleus
ZNF7	Nucleus
ZNF70	Nucleus
ZNF700	Nucleus
ZNF707	Nucleus
ZNF710	Nucleus
ZNF714	Nucleus
ZNF724P	Nucleus
ZNF736	Nucleus
ZNF737	Nucleus
ZNF746	Nucleus
ZNF749	Nucleus
ZNF765	Nucleus
ZNF77	Nucleus
ZNF771	Nucleus
ZNF773	Nucleus
ZNF776	Nucleus
ZNF777	Nucleus
ZNF780A	Nucleus
ZNF780B	Nucleus
ZNF782	Nucleus
ZNF783	Nucleus
ZNF787	Nucleus
ZNF789	Nucleus
ZNF792	Nucleus
ZNF799	Nucleus
ZNF805	Nucleus
ZNF823	Nucleus
ZNF837	Nucleus
ZNF841	Nucleus
ZNF850	Nucleus
ZNF92	Nucleus
ZNHIT3	Nucleus
ZRSR2	Nucleus
ZSCAN16	Nucleus
ZSCAN22	Nucleus
ZSCAN25	Nucleus
ZSCAN31	Nucleus
ZSCAN32	Nucleus
ZSCAN5A	Nucleus
ZSCAN9	Nucleus
ZXDC	Nucleus
AKAP8	Nucleus
ARID4A	Nucleus
ATF2	Nucleus
BAHD1	Nucleus
BANP	Nucleus
BPTF	Nucleus
C9orf117	Nucleus
CAAP1	Nucleus
CACTIN	Nucleus
CBLL1	Nucleus
CBX2	Nucleus
CDYL	Nucleus
CHAF1B	Nucleus
CHAMP1	Nucleus
CLK2	Nucleus
COIL	Nucleus
CPSF1	Nucleus
CPSF2	Nucleus
CREB1	Nucleus
CWC25	Nucleus
CXXC5	Nucleus
DEDD	Nucleus
DHX15	Nucleus
DHX8	Nucleus
DLX2	Nucleus
DNMT3A	Nucleus
E2F6	Nucleus
EIF4A3	Nucleus
FIP1L1	Nucleus
FOSB	Nucleus
FOSL2	Nucleus
FUBP3	Nucleus
GATA2	Nucleus
GPANK1	Nucleus
HCFC2	Nucleus
HEG1	Nucleus
HIST3H2BB	Nucleus
HMGA1	Nucleus
HNRNPF	Nucleus
HNRNPUL2	Nucleus
ING4	Nucleus
JADE1	Nucleus
JADE2	Nucleus
JUN	Nucleus
JUNB	Nucleus
JUND	Nucleus
KIF18B	Nucleus
KIF20A	Nucleus
KRT84	Nucleus
L3MBTL2	Nucleus
L3MBTL3	Nucleus
LCOR	Nucleus
LCORL	Nucleus
MB21D1	Nucleus
MDC1	Nucleus
MEAF6	Nucleus
MFAP1	Nucleus
MGA	Nucleus
MTA3	Nucleus
MUM1	Nucleus
NDNL2	Nucleus
NFIC	Nucleus
NFIL3	Nucleus
NHP2	Nucleus
NKTR	Nucleus
NOP10	Nucleus
NR2C1	Nucleus
NSMCE4A	Nucleus
OVOL1	Nucleus
PARN	Nucleus
PAX9	Nucleus
PCGF6	Nucleus
PDIK1L	Nucleus
PHF1	Nucleus
PHF20L1	Nucleus
PHF3	Nucleus
PKP1	Nucleus
PSIP1	Nucleus
RBFOX2	Nucleus
RBM10	Nucleus
RBM17	Nucleus
RBM22	Nucleus
RBM39	Nucleus
REV1	Nucleus
RNF168	Nucleus
RRP15	Nucleus
SAMD1	Nucleus
SCAF11	Nucleus
SDE2	Nucleus
SETD2	Nucleus
SLU7	Nucleus
SMC3	Nucleus
SMU1	Nucleus
SNIP1	Nucleus
SNW1	Nucleus
SOX11	Nucleus
SYF2	Nucleus
TARDBP	Nucleus
TEF	Nucleus
TERF1	Nucleus
TTC14	Nucleus
U2SURP	Nucleus
USF1	Nucleus
USF2	Nucleus
USPL1	Nucleus
WDR12	Nucleus
ZBED4	Nucleus
ZBTB26	Nucleus
ZBTB42	Nucleus
ZBTB7B	Nucleus
ZC3H13	Nucleus
ZC3H18	Nucleus
ZFP1	Nucleus
ZNF174	Nucleus
ZNF263	Nucleus
ZNF280D	Nucleus
ZNF367	Nucleus
ZNF496	Nucleus
ZNF524	Nucleus
ZNF581	Nucleus
ZNF638	Nucleus
ANKRD32	Nucleus
APOBEC3B	Nucleus
BOP1	Nucleus
BUD13	Nucleus
C11orf65	Nucleus
C14orf93	Nucleus
C19orf47	Nucleus
CASZ1	Nucleus
CDYL2	Nucleus
CENPL	Nucleus
DDX21	Nucleus
DDX27	Nucleus
DDX54	Nucleus
FBLL1	Nucleus
FTSJ3	Nucleus
GNL3	Nucleus
H2AFY2	Nucleus
HMGN4	Nucleus
HOXC13	Nucleus
KAT6B	Nucleus
MAK16	Nucleus
MYEF2	Nucleus
NOC3L	Nucleus
NSA2	Nucleus
NVL	Nucleus
PHF11	Nucleus
PPM1D	Nucleus
RBM28	Nucleus
RBM45	Nucleus
RGS7	Nucleus
RRP1	Nucleus
RRP1B	Nucleus
RRP8	Nucleus
RSL24D1	Nucleus
SON	Nucleus
SPIN4	Nucleus
WDR74	Nucleus
ZBTB33	Nucleus
ACOT1	Nucleus
ACTL8	Nucleus
ACTN4	Nucleus
ADAT1	Nucleus
AFF1	Nucleus
AHNAK	Nucleus
AKAP7	Nucleus
AKIRIN1	Nucleus
AKIRIN2	Nucleus
ALKBH5	Nucleus
AMBRA1	Nucleus
AMMECR1L	Nucleus
AMOT	Nucleus
ANGEL2	Nucleus
ANKRD10	Nucleus
ANLN	Nucleus
ANP32A	Nucleus
ANP32B	Nucleus
APEX1	Nucleus
API5	Nucleus
APTX	Nucleus
ARGLU1	Nucleus
ARID1A	Nucleus
ARID3A	Nucleus
ARID3B	Nucleus
ARID4B	Nucleus
ARL6IP4	Nucleus
ARNT	Nucleus
ARNT2	Nucleus
ARNTL2	Nucleus
ARSA	Nucleus
ASB7	Nucleus
ATF7IP	Nucleus
ATF7IP2	Nucleus
ATMIN	Nucleus
ATN1	Nucleus
ATPIF1	Nucleus
ATRIP	Nucleus
ATXN1L	Nucleus
AUNIP	Nucleus
BATF	Nucleus
BCCIP	Nucleus
BCL6	Nucleus
BCL7A	Nucleus
BCL7B	Nucleus
BCL9	Nucleus
BOD1L1	Nucleus
BRD3	Nucleus
BRD8	Nucleus
BRF1	Nucleus
BRF2	Nucleus
BTG3	Nucleus
BUB3	Nucleus
C11orf58	Nucleus
C11orf84	Nucleus
C15orf39	Nucleus
C15orf52	Nucleus
C16orf87	Nucleus
C17orf49	Nucleus
C17orf96	Nucleus
C19orf10	Nucleus
C19orf43	Nucleus
C19orf57	Nucleus
C1orf174	Nucleus
C1orf52	Nucleus
C1orf63	Nucleus
C20orf112	Nucleus
C4orf27	Nucleus
C5orf22	Nucleus
C5orf45	Nucleus
C7orf55-LUC7L2	Nucleus
C9orf41	Nucleus
C9orf78	Nucleus
CAPRIN1	Nucleus
CASC5	Nucleus
CBFA2T2	Nucleus
CBFA2T3	Nucleus
CBX1	Nucleus
CCDC12	Nucleus
CCDC174	Nucleus
CCDC82	Nucleus
CCDC94	Nucleus
CCND3	Nucleus
CCNE1	Nucleus
CCNE2	Nucleus
CCNL1	Nucleus
CD2BP2	Nucleus
CDC45	Nucleus
CDC7	Nucleus
CDK11A	Nucleus
CDK11B	Nucleus
CDK12	Nucleus
CDK7	Nucleus
CDKN1A	Nucleus
CDKN1B	Nucleus
CDKN2AIP	Nucleus
CDT1	Nucleus
CFDP1	Nucleus
CGGBP1	Nucleus
CHCHD10	Nucleus
CHCHD2	Nucleus
CHCHD5	Nucleus
CHCHD7	Nucleus
CHD1L	Nucleus
CHD8	Nucleus
CHEK2	Nucleus
CHFR	Nucleus
CHTF18	Nucleus
CHTF8	Nucleus
CIR1	Nucleus
CLASRP	Nucleus
CLK3	Nucleus
CLP1	Nucleus
CLSPN	Nucleus
CMTR1	Nucleus
COA5	Nucleus
COA6	Nucleus
CORO1C	Nucleus
COX19	Nucleus
CPSF7	Nucleus
CREBZF	Nucleus
CRELD2	Nucleus
CRIPT	Nucleus
CRY1	Nucleus
CRY2	Nucleus
CSNK2B	Nucleus
CSRP2BP	Nucleus
CSTF2	Nucleus
CTBP2	Nucleus
CTBS	Nucleus
CTSB	Nucleus
CTSD	Nucleus
CTSL	Nucleus
CUTC	Nucleus
CWC15	Nucleus
CWC27	Nucleus
CWF19L1	Nucleus
CXorf56	Nucleus
CYCS	Nucleus
CYP4V2	Nucleus
DAPK1	Nucleus
DAZAP1	Nucleus
DBF4	Nucleus
DBR1	Nucleus
DCAF15	Nucleus
DCAF5	Nucleus
DCLRE1C	Nucleus
